,Datetime,Day Ct,Day Num,Day Trial Ct,Set Ct,Trial Ct,Set Trial Ct,Speculum Type,Spec Ang,Spec Ht,Size,Brand,Material,Material Type,Method,Hand,Opening Distance,Trial Num,mmHg,Filename,Used,Notes,url,Label ID,Ann Ct,Reviews Ct,Open Issues,Skipped,created_at,updated_at,Label Seconds,Created By,Agreement,Benchmark Agreement,Benchmark ID,wd,ht,wd_start,ht_start,wd_rel,ht_rel
240,2022-08-02 10:47:09.888,2,78,10,20,48,3,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.0,4,60,20220802_104710.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F7762548a-f8e1-f608-bf21-ce86dd348804-20220802_104710.jpg?Expires=1680482401257&KeyName=labelbox-assets-key-3&Signature=XtLcbkwq_qvHVhOIOU0Vc93GX4A,cl71c0rm68d8w071w8nf7e4yb,1,0,0.0,False,2022-08-20T03:20:44.000Z,2022-08-20T03:20:44.000Z,336.273,ryerrabelli@gmail.com,-1.0,-1.0,,189.0,373.0,1603.0,997.0,0.020725388601036232,0.07444168734491319
241,2022-08-02 10:47:14.208,2,79,10,20,48,3,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.0,5,80,20220802_104714.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F6a015e47-a769-3a67-a73d-12f863499515-20220802_104714.jpg?Expires=1680482401253&KeyName=labelbox-assets-key-3&Signature=uCeVwUwy_4uHKJH19ODzs5dpd_E,cl71bnmkj7thu0820e0y63bjr,1,0,0.0,False,2022-08-20T03:10:41.000Z,2022-08-20T03:10:41.000Z,35.884,ryerrabelli@gmail.com,-1.0,-1.0,,164.0,363.0,1626.0,1002.0,0.15025906735751293,0.09925558312655092
242,2022-08-02 10:47:20.256,2,80,10,20,48,3,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.0,6,120,20220802_104720.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F19836ff7-a116-073f-45d4-9419966a36ef-20220802_104720.jpg?Expires=1680482401239&KeyName=labelbox-assets-key-3&Signature=8Ahn7r5NtUvZoSSBW4xYBrG3Jog,cl71ac0pq873c071w2zc5efhl,1,0,0.0,False,2022-08-20T02:34:00.000Z,2022-08-20T02:34:00.000Z,52.801,ryerrabelli@gmail.com,-1.0,-1.0,,142.0,328.0,1668.0,1026.0,0.2642487046632125,0.18610421836228286
243,2022-08-02 10:47:23.712,2,81,11,20,48,3,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.0,7,160,20220802_104724.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F5974b6eb-9ab5-7fa8-09be-ace3d918a98c-20220802_104724.jpg?Expires=1680482401242&KeyName=labelbox-assets-key-3&Signature=AwLDFumhQsgleJJMTpLL7S9Bg7E,cl71as22y87wj070rcqe42ocg,1,0,0.0,False,2022-08-20T02:46:00.000Z,2022-08-20T02:46:00.000Z,43.061,ryerrabelli@gmail.com,-1.0,-1.0,,96.0,321.0,1702.0,1026.0,0.5025906735751295,0.2034739454094293
244,2022-08-02 10:47:28.896,2,82,11,20,48,3,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.0,8,200,20220802_104729.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F86800c77-cbcd-4697-2587-68fdcd47e5ee-20220802_104729.jpg?Expires=1680482401253&KeyName=labelbox-assets-key-3&Signature=JrlNFz2cvJrZRKqkqUv9bHIwDAE,cl71bod9r789e071v3wkob2ej,1,0,0.0,False,2022-08-20T03:11:12.000Z,2022-08-20T03:11:12.000Z,33.382,ryerrabelli@gmail.com,-1.0,-1.0,,55.0,301.0,1727.0,1041.0,0.7150259067357513,0.25310173697270466
245,2022-08-02 10:54:01.152,2,89,12,21,50,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.5,1,0,20220802_105401.jpg,y,"T1 green spec redo Android, redo final",https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fa01644a1-b9b9-7e91-f803-35414348080d-20220802_105401.jpg?Expires=1680482401239&KeyName=labelbox-assets-key-3&Signature=0P1dEBYYi52u9n12lrW808Zd9Eo,cl71a952h8fo407205is20x8p,1,0,0.0,False,2022-08-20T02:32:25.000Z,2022-08-20T02:32:26.000Z,47.19,ryerrabelli@gmail.com,-1.0,-1.0,,299.0,358.0,1486.0,873.0,0.0,0.0
246,2022-08-02 10:54:04.608,2,90,12,21,50,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.5,2,20,20220802_105405.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F3640c275-ed28-ffd3-d0e3-a44dc4a4c8d0-20220802_105405.jpg?Expires=1680482401241&KeyName=labelbox-assets-key-3&Signature=UREwm5LmOvZMA6EnOIIAyE1LLuI,cl71apb1e88gb071wh2o5cniz,1,0,0.0,False,2022-08-20T02:44:14.000Z,2022-08-20T02:44:14.000Z,59.759,ryerrabelli@gmail.com,-1.0,-1.0,,299.0,344.0,1483.0,885.0,0.0,0.03910614525139666
247,2022-08-02 10:54:09.792,2,91,12,21,50,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.5,3,40,20220802_105410.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Ff1f34274-ee36-c951-f09a-04b2db92335a-20220802_105410.jpg?Expires=1680482401242&KeyName=labelbox-assets-key-3&Signature=a8stZq-u1meaZ5Tn6sEw1kz6Gss,cl71ar7qs807i071x0hkwhfiw,1,0,0.0,False,2022-08-20T02:44:53.000Z,2022-08-20T02:44:53.000Z,20.018,ryerrabelli@gmail.com,-1.0,-1.0,,290.0,311.0,1492.0,903.0,0.030100334448160515,0.13128491620111726
248,2022-08-02 10:54:14.112,2,92,12,21,50,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.5,4,60,20220802_105414.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fadea6d25-38e9-7b98-3a4a-76b1c9ccd732-20220802_105414.jpg?Expires=1680482401240&KeyName=labelbox-assets-key-3&Signature=3TYSNElxLUv666b0M7MAJq7IlHw,cl71ahc7o8qk6073843is2ek8,1,0,0.0,False,2022-08-20T02:38:04.000Z,2022-08-20T02:38:04.000Z,61.776,ryerrabelli@gmail.com,-1.0,-1.0,,278.0,288.0,1500.0,914.0,0.07023411371237454,0.1955307262569832
249,2022-08-02 10:54:18.432,2,93,12,21,50,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.5,5,80,20220802_105418.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F2ef9102c-44ee-5f48-0986-83d30a68173e-20220802_105418.jpg?Expires=1680482401256&KeyName=labelbox-assets-key-3&Signature=apF-buLF1_3pLASYC9V0HNOzKIc,cl71bz0yx8kh1072e2x996tzm,1,0,0.0,False,2022-08-20T03:19:21.000Z,2022-08-20T03:19:21.000Z,27.988,ryerrabelli@gmail.com,-1.0,-1.0,,263.0,267.0,1514.0,926.0,0.12040133779264217,0.25418994413407825
250,2022-08-02 10:54:22.752,2,94,12,21,50,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.5,6,120,20220802_105423.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fe17918c4-1765-49de-6f12-f339665a69e5-20220802_105423.jpg?Expires=1680482401253&KeyName=labelbox-assets-key-3&Signature=xPFwWjaaA5dmK1vARBT-m8cdnz8,cl71bp7wc8by3071w9qixhr1n,1,0,0.0,False,2022-08-20T03:11:41.000Z,2022-08-20T03:11:41.000Z,28.068,ryerrabelli@gmail.com,-1.0,-1.0,,237.0,241.0,1539.0,940.0,0.20735785953177255,0.3268156424581006
251,2022-08-02 10:54:28.800,2,95,12,21,50,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.5,7,160,20220802_105429.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F5617b833-e6e2-8bb9-895e-fd7030e59a21-20220802_105429.jpg?Expires=1680482401240&KeyName=labelbox-assets-key-3&Signature=5BQUcHro2UfbhVF2cd1BgJeSoTg,cl71ahvqx87pn071wgmyr7ysh,1,0,0.0,False,2022-08-20T02:39:16.000Z,2022-08-20T02:39:17.000Z,71.687,ryerrabelli@gmail.com,-1.0,-1.0,,213.0,217.0,1563.0,952.0,0.2876254180602007,0.3938547486033519
252,2022-08-02 10:54:33.984,2,96,12,21,50,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.5,8,200,20220802_105434.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F442681c2-b2a5-9ab9-c7e7-8560e8a1ea83-20220802_105434.jpg?Expires=1680482401255&KeyName=labelbox-assets-key-3&Signature=APwUwvBfQQGsy9mnhLjAy9fp8TA,cl71bwgl08cb3073obpe951r5,1,0,0.0,False,2022-08-20T03:16:57.000Z,2022-08-20T03:16:57.000Z,23.422,ryerrabelli@gmail.com,-1.0,-1.0,,190.0,198.0,1585.0,961.0,0.36454849498327757,0.44692737430167595
253,2023-02-25 13:43:58.080,4,1,1,26,55,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.7,1,0,20230225_134358.jpg,1,New speculum,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F023a834f-8859-a387-19f4-9a2ecb45d0e7-20230225_134358.jpg?Expires=1680482401285&KeyName=labelbox-assets-key-3&Signature=hemy5ffIHwUu3amzoLQXXfMEx8o,cleubp2pn2te2070cbvt41asx,1,0,0.0,False,2023-03-04T18:56:57.000Z,2023-03-04T18:56:57.000Z,60.142,ryerrabelli@gmail.com,-1.0,-1.0,,297.0,398.0,953.0,727.0,0.0,0.0
254,2023-02-25 13:44:59.424,4,2,1,26,55,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.7,2,20,20230225_134459.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F92b79bc6-a7b5-14a9-453b-d80c7844ec52-20230225_134459.jpg?Expires=1680482401285&KeyName=labelbox-assets-key-3&Signature=dXEf27hfRRYKoiX1aeZnMgNni8A,cleubp4lu10za073f2a0rdsg1,1,0,0.0,False,2023-03-04T18:57:39.000Z,2023-03-04T18:57:39.000Z,48.491,ryerrabelli@gmail.com,-1.0,-1.0,,288.0,352.0,971.0,736.0,0.030303030303030276,0.11557788944723613
255,2023-02-25 13:45:08.928,4,3,1,26,55,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.7,3,40,20230225_134509.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F3fd71d05-c32d-693e-117e-00fc88619bd6-20230225_134509.jpg?Expires=1680482401285&KeyName=labelbox-assets-key-3&Signature=d-mV8sTxb7Tabpz7MR_WEDnJ6dM,cleubt3dr029f07229htw0o7n,1,0,0.0,False,2023-03-04T18:58:27.000Z,2023-03-04T18:58:27.000Z,55.703,ryerrabelli@gmail.com,-1.0,-1.0,,272.0,362.0,984.0,727.0,0.08417508417508412,0.09045226130653261
256,2023-02-25 13:45:19.296,4,4,1,26,55,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.7,4,60,20230225_134519.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Faef47354-b081-2d06-09a8-23fcfcf3ec25-20230225_134519.jpg?Expires=1680482401286&KeyName=labelbox-assets-key-3&Signature=wvhP8BoP1BHOxDrEwm2mkr_E8_Y,cleubtyom2so007xs1rmk2ort,1,0,0.0,False,2023-03-04T18:59:42.000Z,2023-03-04T18:59:42.000Z,69.366,ryerrabelli@gmail.com,-1.0,-1.0,,275.0,347.0,993.0,732.0,0.07407407407407407,0.128140703517588
257,2023-02-25 13:45:27.936,4,5,1,26,55,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.7,5,80,20230225_134528.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Ff1c09d6e-d2c5-a612-5e5e-9530d2e071c9-20230225_134528.jpg?Expires=1680482401286&KeyName=labelbox-assets-key-3&Signature=DlH9Gq9r87DUjnHHrp4HhTgwIs0,cleubv0b520zm072ug35hdied,1,0,0.0,False,2023-03-04T19:00:13.000Z,2023-03-04T19:00:14.000Z,20.904,ryerrabelli@gmail.com,-1.0,-1.0,,255.0,318.0,1016.0,754.0,0.14141414141414144,0.20100502512562812
258,2023-02-25 13:45:36.576,4,6,1,26,55,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.7,6,120,20230225_134537.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fcd87d284-a37c-bb8e-9858-182f0ebc44bd-20230225_134537.jpg?Expires=1680482401286&KeyName=labelbox-assets-key-3&Signature=J3s7CKl-cH2bfqrNsrvrdQvWKFo,cleubwmsv0edh072n41mn0sha,1,0,0.0,False,2023-03-04T19:01:13.000Z,2023-03-04T19:01:13.000Z,60.003,ryerrabelli@gmail.com,-1.0,-1.0,,256.0,289.0,1029.0,766.0,0.13804713804713808,0.27386934673366836
259,2023-02-25 13:45:52.992,4,7,1,26,55,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.7,7,160,20230225_134553.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fe8bf7142-8a69-e9f2-cf70-d336ff45cc32-20230225_134553.jpg?Expires=1680482401287&KeyName=labelbox-assets-key-3&Signature=tjuJ0lqXlcdRV852KDabhDYUjLg,cleubx9ny211n072ufnji7m97,1,0,0.0,False,2023-03-04T19:03:54.000Z,2023-03-04T19:03:54.000Z,64.601,ryerrabelli@gmail.com,-1.0,-1.0,,255.0,272.0,1025.0,771.0,0.14141414141414144,0.31658291457286436
260,2023-02-25 13:46:18.048,4,8,1,26,55,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,A,2.7,8,200,20230225_134618.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F3f251727-8fed-541d-f92f-2c59d14a079f-20230225_134618.jpg?Expires=1680482401287&KeyName=labelbox-assets-key-3&Signature=H_jFr-5M3O7toJaK2psIUsv4zhI,cleubyku62hwr071na6axdken,1,0,0.0,False,2023-03-04T19:04:29.000Z,2023-03-04T19:04:29.000Z,31.753,ryerrabelli@gmail.com,-1.0,-1.0,,236.0,248.0,1049.0,780.0,0.20538720538720534,0.37688442211055273
261,2023-02-25 14:10:44.256,4,9,2,27,56,1,Green,5,0,L,STRONG-Blue,Nitrile,Glove,Middle,A,2.4,1,0,20230225_141044.jpg,2,New speculum d/t click break,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fd3096f6c-c248-5748-a868-96c066f54dec-20230225_141044.jpg?Expires=1680482401288&KeyName=labelbox-assets-key-3&Signature=av2dJPp-H6AL0JjV6XNZaOIhjC8,cleuc2qw40030072b5rae62ve,1,0,0.0,False,2023-03-05T01:45:36.000Z,2023-03-05T01:45:36.000Z,56.399,ryerrabelli@gmail.com,-1.0,-1.0,,190.0,386.0,1076.0,797.0,0.0,0.0
262,2023-02-25 14:10:53.760,4,10,2,27,56,1,Green,5,0,L,STRONG-Blue,Nitrile,Glove,Middle,A,2.4,2,20,20230225_141054.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F5ed5de72-d853-8832-9353-3b66f40ae9e0-20230225_141054.jpg?Expires=1680482401287&KeyName=labelbox-assets-key-3&Signature=aIFzdLHIXXceSo_lpPfOnT4fxn0,cleuc1zxb0ru1070u0l3t0aky,1,0,0.0,False,2023-03-05T01:44:36.000Z,2023-03-05T01:44:38.000Z,333.71,ryerrabelli@gmail.com,-1.0,-1.0,,179.0,336.0,1111.0,848.0,0.05789473684210522,0.1295336787564767
263,2023-02-25 14:11:02.400,4,11,2,27,56,1,Green,5,0,L,STRONG-Blue,Nitrile,Glove,Middle,A,2.4,3,40,20230225_141102.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F64211c2d-051e-48a2-2296-a337db2e2ce2-20230225_141102.jpg?Expires=1680482401285&KeyName=labelbox-assets-key-3&Signature=qLGbfAE41b27Wdjci_GRi12Vtjw,cleubrlax2sl707xsd07odq8j,1,0,0.0,False,2023-03-04T18:56:51.000Z,2023-03-04T18:56:52.000Z,65.947,eemman2@illinois.edu,-1.0,-1.0,,169.0,338.0,1118.0,841.0,0.1105263157894737,0.12435233160621761
264,2023-02-25 14:11:09.312,4,12,2,27,56,1,Green,5,0,L,STRONG-Blue,Nitrile,Glove,Middle,A,2.4,4,60,20230225_141109.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fd50e952c-ae1f-13c2-64c0-c73f308477b3-20230225_141109.jpg?Expires=1680482401286&KeyName=labelbox-assets-key-3&Signature=Dg0laIpXKS27BWf9YFmyws77I0s,cleubrlp82rg30737hiz81fc3,1,0,0.0,False,2023-03-04T18:59:08.000Z,2023-03-04T18:59:08.000Z,137.865,eemman2@illinois.edu,-1.0,-1.0,,186.0,294.0,1135.0,863.0,0.021052631578947323,0.23834196891191706
265,2023-02-25 14:11:16.224,4,13,2,27,56,1,Green,5,0,L,STRONG-Blue,Nitrile,Glove,Middle,A,2.4,5,80,20230225_141116.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fec70edd5-fd59-9734-589c-a9916e33fac0-20230225_141116.jpg?Expires=1680482401286&KeyName=labelbox-assets-key-3&Signature=pkeSULglMkrgE4XctNhsQxYuV1o,cleubsxnc0apa070w7girappl,1,0,0.0,False,2023-03-04T18:59:34.000Z,2023-03-04T18:59:34.000Z,29.087,eemman2@illinois.edu,-1.0,-1.0,,179.0,276.0,1150.0,872.0,0.05789473684210522,0.2849740932642487
266,2023-02-25 14:11:24.864,4,14,2,27,56,1,Green,5,0,L,STRONG-Blue,Nitrile,Glove,Middle,A,2.4,6,120,20230225_141125.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F743311ca-0ef8-e13d-976d-5b9184ccfd58-20230225_141125.jpg?Expires=1680482401286&KeyName=labelbox-assets-key-3&Signature=mYM48gG1xNozTI0rSu9ocfpOqkg,cleubvun92tlh070c59gk9bir,1,0,0.0,False,2023-03-04T19:00:13.000Z,2023-03-04T19:00:13.000Z,32.443,eemman2@illinois.edu,-1.0,-1.0,,157.0,236.0,1174.0,889.0,0.17368421052631577,0.3886010362694301
267,2023-02-25 14:11:32.640,4,15,2,27,56,1,Green,5,0,L,STRONG-Blue,Nitrile,Glove,Middle,A,2.4,7,160,20230225_141133.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fd506a524-1d4f-6e0b-b76c-d037d5ea8f82-20230225_141133.jpg?Expires=1680482401286&KeyName=labelbox-assets-key-3&Signature=bP5Fe99tgoVKrjwwywM1q7BrZls,cleubwg8m17vl070ufuar5d3b,1,0,0.0,False,2023-03-04T19:01:17.000Z,2023-03-04T19:01:17.000Z,66.722,eemman2@illinois.edu,-1.0,-1.0,,146.0,216.0,1192.0,899.0,0.2315789473684211,0.44041450777202074
268,2023-02-25 14:11:42.144,4,16,2,27,56,1,Green,5,0,L,STRONG-Blue,Nitrile,Glove,Middle,A,2.4,8,200,20230225_141142.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F7f99d103-b870-dfb3-16b1-c2b45cc8acbe-20230225_141142.jpg?Expires=1680482401287&KeyName=labelbox-assets-key-3&Signature=ItsIOluOQ6gwb0XNUK9cGGa7RNY,cleubxaij0rnv070uf4ypegau,1,0,0.0,False,2023-03-04T19:02:03.000Z,2023-03-04T19:02:03.000Z,40.004,eemman2@illinois.edu,-1.0,-1.0,,120.0,202.0,1214.0,908.0,0.368421052631579,0.4766839378238342
269,2023-02-25 14:21:42.624,4,17,3,28,57,1,Green,5,0,7,SensiCare PI,Polyisoprene,Glove,Middle,R,3.3,1,0,20230225_142143.jpg,,Expires 2023-02. New speculum d/t click break,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fed33b938-7620-ed5b-386b-c1c044d30934-20230225_142143.jpg?Expires=1680482401287&KeyName=labelbox-assets-key-3&Signature=qmuQfpn0amVT0UElFyt4sFkwZ5c,cleubymrk02g107227gyf47ay,1,0,0.0,False,2023-03-04T19:03:43.000Z,2023-03-04T19:03:43.000Z,97.471,eemman2@illinois.edu,-1.0,-1.0,,306.0,291.0,984.0,837.0,0.0,0.0
270,2023-02-25 14:21:54.720,4,18,3,28,57,1,Green,5,0,7,SensiCare PI,Polyisoprene,Glove,Middle,R,3.3,2,20,20230225_142155.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F7bed65aa-8164-e872-2bd2-546f7688d5d2-20230225_142155.jpg?Expires=1680482401287&KeyName=labelbox-assets-key-3&Signature=bnVT3VP-3_p2XvyQ-CS9Du32bAk,cleubzmyg0ad0073cefz8ehrt,1,0,0.0,False,2023-03-04T19:04:30.000Z,2023-03-04T19:04:32.000Z,46.161,eemman2@illinois.edu,-1.0,-1.0,,291.0,281.0,1011.0,857.0,0.0490196078431373,0.03436426116838487
271,2023-02-25 14:22:00.768,4,19,3,28,57,1,Green,5,0,7,SensiCare PI,Polyisoprene,Glove,Middle,R,3.3,3,40,20230225_142201.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F3a64ecff-b09c-ab7a-cc51-7d1149f86e76-20230225_142201.jpg?Expires=1680482401287&KeyName=labelbox-assets-key-3&Signature=q7y35NGfczx7J2-_Rtgu3LEvz8g,cleuc1s8w198q07ytcwk8d5yl,1,0,0.0,False,2023-03-04T20:01:26.000Z,2023-03-04T20:01:26.000Z,629.445,eemman2@illinois.edu,-1.0,-1.0,,276.0,238.0,1030.0,881.0,0.0980392156862745,0.18213058419243988
272,2023-02-25 14:22:06.816,4,20,3,28,57,1,Green,5,0,7,SensiCare PI,Polyisoprene,Glove,Middle,R,3.3,4,60,20230225_142207.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Ff28fd472-f03d-1f14-60ae-2fd09ac72409-20230225_142207.jpg?Expires=1680482401287&KeyName=labelbox-assets-key-3&Signature=GqtRqr-uWBP2w5Q2rx4AuzTDkBw,cleuc2syt0rvm070u6id0a4r0,1,0,0.0,False,2023-03-04T20:02:12.000Z,2023-03-04T20:02:12.000Z,40.0,eemman2@illinois.edu,-1.0,-1.0,,265.0,206.0,1046.0,886.0,0.13398692810457513,0.29209621993127144
273,2023-02-25 14:22:12.864,4,21,3,28,57,1,Green,5,0,7,SensiCare PI,Polyisoprene,Glove,Middle,R,3.3,5,80,20230225_142213.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fde2c719f-c7d3-65e3-efa1-72d5a5c08851-20230225_142213.jpg?Expires=1680482401287&KeyName=labelbox-assets-key-3&Signature=CvWIP6K5s6dJUaWi05kvMt51Wlk,cleue3zb62v8n07xsg4exelho,1,0,0.0,False,2023-03-04T21:34:51.000Z,2023-03-04T21:34:52.000Z,654.585,eemman2@illinois.edu,-1.0,-1.0,,260.0,176.0,1058.0,899.0,0.15032679738562094,0.39518900343642616
274,2023-02-25 14:22:19.776,4,22,3,28,57,1,Green,5,0,7,SensiCare PI,Polyisoprene,Glove,Middle,R,3.3,6,120,20230225_142220.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F98d0f689-6dec-a4cc-4363-bb32fa530464-20230225_142220.jpg?Expires=1680482401288&KeyName=labelbox-assets-key-3&Signature=RoNIfLCG2Hj7QHV2RmNqOk_Ry6A,cleuqdb1s0hl1072u1xwj0k32,1,0,0.0,False,2023-03-05T01:46:51.000Z,2023-03-05T01:46:51.000Z,78.245,ryerrabelli@gmail.com,-1.0,-1.0,,246.0,132.0,1078.0,918.0,0.196078431372549,0.5463917525773196
275,2023-02-25 14:22:33.600,4,23,3,28,57,1,Green,5,0,7,SensiCare PI,Polyisoprene,Glove,Middle,R,3.3,7,160,20230225_142234.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F66c6f0e2-1407-53bb-0775-2e93717c24bf-20230225_142234.jpg?Expires=1680482401288&KeyName=labelbox-assets-key-3&Signature=RHwpzk6bzA4X6UkG_T_HS2SpY60,cleuqel4z0h5s0722fo8lceou,1,0,0.0,False,2023-03-05T01:47:41.000Z,2023-03-05T01:47:41.000Z,46.508,ryerrabelli@gmail.com,-1.0,-1.0,,231.0,100.0,1101.0,941.0,0.2450980392156863,0.6563573883161512
276,2023-02-25 14:22:42.240,4,24,3,28,57,1,Green,5,0,7,SensiCare PI,Polyisoprene,Glove,Middle,R,3.3,8,200,20230225_142242.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F1f081f93-6779-26c7-63db-6b83d1bb3bfa-20230225_142242.jpg?Expires=1680482401288&KeyName=labelbox-assets-key-3&Signature=SkIfHclUHqCuDu1DcfMZ6MpM0_4,cleuqg8a51ol2070uhfc009uj,1,0,0.0,False,2023-03-05T01:48:27.000Z,2023-03-05T01:48:27.000Z,49.153,ryerrabelli@gmail.com,-1.0,-1.0,,209.0,78.0,1121.0,951.0,0.31699346405228757,0.731958762886598
277,2023-02-25 14:26:38.976,4,25,4,29,58,1,Green,5,0,7,Protexis,Latex,Glove,Middle,R,2.85,1,0,20230225_142639.jpg,,The package was opened a while ago,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F5a73428c-ec4b-dad4-27e1-f3c0b29268c9-20230225_142639.jpg?Expires=1680482401288&KeyName=labelbox-assets-key-3&Signature=y_foU_ajXU7c-KmOwQ7_ss8nAkE,cleuqh9qa0piu073c0ucl5jz6,1,0,0.0,False,2023-03-05T01:49:06.000Z,2023-03-05T01:49:07.000Z,35.818,ryerrabelli@gmail.com,-1.0,-1.0,,228.0,328.0,1059.0,784.0,0.0,0.0
278,2023-02-25 14:26:51.072,4,26,4,29,58,1,Green,5,0,7,Protexis,Latex,Glove,Middle,R,2.85,2,20,20230225_142651.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F9121dc34-9c0e-ae48-899b-737fbde515ff-20230225_142651.jpg?Expires=1680482401288&KeyName=labelbox-assets-key-3&Signature=o0vwr-Up4qyHYYZGeWUPnUJ3ySA,cleuqi9ua3avo070c2h9pg45e,1,0,0.0,False,2023-03-05T01:49:52.000Z,2023-03-05T01:49:53.000Z,48.531,ryerrabelli@gmail.com,-1.0,-1.0,,229.0,311.0,1067.0,800.0,-0.004385964912280604,0.05182926829268297
279,2023-02-25 14:26:57.984,4,27,4,29,58,1,Green,5,0,7,Protexis,Latex,Glove,Middle,R,2.85,3,40,20230225_142658.jpg,,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F82b3495e-bd6c-331a-0bd7-ad58a74ffb17-20230225_142658.jpg?Expires=1680482401288&KeyName=labelbox-assets-key-3&Signature=MGI-pco1BhqU6zJtHjagwOMfqOQ,cleuqj45q3aw2070cethk8nme,1,0,0.0,False,2023-03-05T01:50:22.000Z,2023-03-05T01:50:23.000Z,23.492,ryerrabelli@gmail.com,-1.0,-1.0,,210.0,294.0,1084.0,807.0,0.07894736842105265,0.10365853658536583
