,Day Ct,Day Num,Set Ct,Trial Ct,Set Trial Ct,Speculum Type,Spec Ang,Spec Ht,Size,Brand,Material,Material Type,Method,Opening Height,Trial Num,mmHg,Filename,Used,Notes,url,Label ID,wd,ht,wd_start,ht_start,wd_rel,ht_rel
219,2,51,20,44,2,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.1,7,160,20220802_102929.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F82111ee9-41cb-2056-a0ef-eb1d8dfa0a08-20220802_102929.jpg?Expires=1662175964378&KeyName=labelbox-assets-key-3&Signature=MnbDUbj5v2IUINgRxjbSeb3k_BY,cl71b24pa7gbc071vedzs2cfi,90.0,312.0,1577.0,1027.0,0.6186440677966102,0.25
220,2,52,20,44,2,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.1,8,200,20220802_102933.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F063512b6-cd5b-db7e-92fb-cdd2d36d3404-20220802_102933.jpg?Expires=1662175964380&KeyName=labelbox-assets-key-3&Signature=CicpyATm0pYfZwr5MaRtoliMU-s,cl71bfypj8aen070r955w021z,60.0,299.0,1603.0,1036.0,0.7457627118644068,0.28125
221,2,59,19,46,3,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,1,0,20220802_103732.jpg,y,T3 white spec redo,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F662612b9-d746-b2b7-c5ae-c61a58d3b824-20220802_103732.jpg?Expires=1662175964384&KeyName=labelbox-assets-key-3&Signature=Ml9gU-6zdjoAASuaUfuFhuGKrHc,cl71bzrl38lxh07204u3wduo8,320.0,287.0,1394.0,1049.0,0.0,0.0
222,2,60,19,46,3,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,2,20,20220802_103736.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F86fe3543-665a-68d9-f2c4-f586835b625f-20220802_103736.jpg?Expires=1662175964383&KeyName=labelbox-assets-key-3&Signature=8skZfLxXzvoRF5NO2FtaeCSgyII,cl71buovu8cir071w15b6b19g,315.0,252.0,1395.0,1064.0,0.015625,0.12195121951219512
223,2,61,19,46,3,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,3,40,20220802_103739.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F8784b204-ec02-bde2-5213-c41af1c87418-20220802_103739.jpg?Expires=1662175964371&KeyName=labelbox-assets-key-3&Signature=KOuFn4xDyGEAp19LJzT-YYKpIaE,cl71asltr8g7z072eaidp20fg,297.0,171.0,1411.0,1108.0,0.07187500000000002,0.40418118466898956
224,2,62,19,46,3,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,4,60,20220802_103742.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F1279ec8b-bb99-4101-023a-7ca8ef9bd334-20220802_103742.jpg?Expires=1662175964379&KeyName=labelbox-assets-key-3&Signature=a_Prx8GNHi5Sf_5HrqB62hmVTe8,cl71b8ca478ow071ocjg6fzym,279.0,117.0,1429.0,1123.0,0.12812500000000004,0.5923344947735192
225,2,63,19,46,3,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,5,80,20220802_103746.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F540e8b25-213c-6a2d-1d0b-2f3bee9362bb-20220802_103746.jpg?Expires=1662175964381&KeyName=labelbox-assets-key-3&Signature=AmB5JZlHNQ7n9cNY8jaMJ-7znuI,cl71blm018bkv071whvbognmj,261.0,94.0,1444.0,1135.0,0.18437499999999996,0.6724738675958188
226,2,64,19,46,3,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,6,120,20220802_103752.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F9fa32a8e-03e6-af06-bd61-0d9b75de9dd6-20220802_103752.jpg?Expires=1662175964381&KeyName=labelbox-assets-key-3&Signature=3vG66npR0EmOnjMqT1vuC_FzkWs,cl71bm5bn8azt070r17n3gxtw,227.0,66.0,1475.0,1150.0,0.290625,0.7700348432055749
227,2,65,19,46,3,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,7,160,20220802_103756.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fecb19dc7-b541-8361-7275-ee1058380590-20220802_103756.jpg?Expires=1662175964379&KeyName=labelbox-assets-key-3&Signature=QUG71hNaGuuDI7a5H0EAfPyl_AA,cl71b5rue7gpj071v3h4s6lqp,199.0,57.0,1494.0,1157.0,0.37812500000000004,0.8013937282229965
228,2,66,19,46,3,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,8,200,20220802_103759.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F03408e12-2236-9d43-49d9-16702f14d4b5-20220802_103759.jpg?Expires=1662175964374&KeyName=labelbox-assets-key-3&Signature=pMvi4UlDHS-5JDSfq_dUdUuOqfE,cl71b1ka27rb708205zxrbuug,179.0,44.0,1513.0,1162.0,0.44062500000000004,0.8466898954703833
229,2,67,21,47,3,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,1,0,20220802_104104.jpg,y,T3 green spec,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F2e2710e8-2199-2b7e-e98b-71dbe0ece755-20220802_104104.jpg?Expires=1662175964384&KeyName=labelbox-assets-key-3&Signature=tM0HG1jqkBHxj6Z2QzccP_py_UM,cl71bwsm57uhy0820351p2x1z,292.0,360.0,1274.0,1009.0,0.0,0.0
230,2,68,21,47,3,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,2,20,20220802_104108.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F95dc53d3-0617-a08e-687f-14d5bff00862-20220802_104108.jpg?Expires=1662175964371&KeyName=labelbox-assets-key-3&Signature=hPaECD3_8snVuMliVs4h-4Rd3Yo,cl71arjnb8ri60738dm9d1r8r,289.0,348.0,1276.0,1016.0,0.010273972602739767,0.033333333333333326
231,2,69,21,47,3,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,3,40,20220802_104114.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F6d516edd-4c4b-3bcd-4799-3775787935e1-20220802_104114.jpg?Expires=1662175964384&KeyName=labelbox-assets-key-3&Signature=EieRUDNECT9jKKQkN00vpZ2WJjM,cl71bxoyh8vta0738a8s85akq,276.0,306.0,1289.0,1033.0,0.0547945205479452,0.15000000000000002
232,2,70,21,47,3,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,4,60,20220802_104118.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fab448fee-cdae-a223-e3a6-02ede344c75b-20220802_104118.jpg?Expires=1662175964368&KeyName=labelbox-assets-key-3&Signature=p6XT8IpM78zW2lFvLYTlSl7qb2c,cl71afxzv75xo071og0msdpfq,257.0,272.0,1304.0,1052.0,0.11986301369863017,0.24444444444444446
233,2,71,21,47,3,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,5,80,20220802_104121.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F4b2fae1a-8221-5be4-bb71-3ce84eb548b3-20220802_104121.jpg?Expires=1662175964370&KeyName=labelbox-assets-key-3&Signature=kGPzXUlAPFokRYWcowwkyfmNJAc,cl71ao0b48r7407388jv6ez39,237.0,240.0,1320.0,1075.0,0.18835616438356162,0.33333333333333337
234,2,72,21,47,3,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,6,120,20220802_104125.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F30d973d6-2ffa-efb7-2fc0-d8794c140e1d-20220802_104125.jpg?Expires=1662175964369&KeyName=labelbox-assets-key-3&Signature=P_E8JGrAe_c4sz0D9tieBeHIpfE,cl71aku38877c070r9u2v3o0a,204.0,206.0,1351.0,1090.0,0.3013698630136986,0.4277777777777778
235,2,73,21,47,3,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,7,160,20220802_104130.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fc287d1d1-89cd-d076-e647-5247c957d65c-20220802_104130.jpg?Expires=1662175964368&KeyName=labelbox-assets-key-3&Signature=s5dRgHKhNgXCKB_DXyYgYuwcH2Q,cl71ae1qu7qfo074g5dz4dm16,174.0,188.0,1378.0,1101.0,0.40410958904109584,0.47777777777777775
236,2,74,21,47,3,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,8,200,20220802_104135.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fda3ec7e6-3c23-5263-663e-bf04a9bf8253-20220802_104135.jpg?Expires=1662175964370&KeyName=labelbox-assets-key-3&Signature=mW1F23Om9IpZQMUHwnmTq8zWHks,cl71aomzk7ri2074ghk9wdtcz,146.0,173.0,1404.0,1108.0,0.5,0.5194444444444444
237,2,75,20,48,3,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.0,1,0,20220802_104656.jpg,y,T3 blue spec,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F8df9ff92-6f83-009b-11e7-3765dce3b734-20220802_104656.jpg?Expires=1662175964368&KeyName=labelbox-assets-key-3&Signature=qtKuRlbtUL-Q5YOWQO30mMsCz2g,cl71acxyy876w071wet4ff15g,193.0,403.0,1591.0,988.0,0.0,0.0
238,2,76,20,48,3,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.0,2,20,20220802_104701.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F7abbd8f5-5461-d2f7-5af8-e5501a91e24c-20220802_104701.jpg?Expires=1662175964382&KeyName=labelbox-assets-key-3&Signature=SDFiY27OjVjKz6uvBWcfXQhPJxI,cl71bpw968bdm070r3ick7pc9,209.0,416.0,1591.0,974.0,-0.08290155440414515,-0.032258064516129004
239,2,77,20,48,3,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.0,3,40,20220802_104706.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F87edc72b-b239-411c-56f5-230d338e9334-20220802_104706.jpg?Expires=1662175964384&KeyName=labelbox-assets-key-3&Signature=aePvwsgpAk49MgLaWQuDZCYhmKY,cl71by8sd84of071x3yrcfvy4,189.0,397.0,1598.0,995.0,0.020725388601036232,0.01488833746898266
240,2,78,20,48,3,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.0,4,60,20220802_104710.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F7762548a-f8e1-f608-bf21-ce86dd348804-20220802_104710.jpg?Expires=1662175964388&KeyName=labelbox-assets-key-3&Signature=NQErtjppTNDk4SahF2Y-o2IXmXA,cl71c0rm68d8w071w8nf7e4yb,189.0,373.0,1603.0,997.0,0.020725388601036232,0.07444168734491319
241,2,79,20,48,3,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.0,5,80,20220802_104714.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F6a015e47-a769-3a67-a73d-12f863499515-20220802_104714.jpg?Expires=1662175964382&KeyName=labelbox-assets-key-3&Signature=dBEq-bFjVyVL415j6qpNpKPRnIc,cl71bnmkj7thu0820e0y63bjr,164.0,363.0,1626.0,1002.0,0.15025906735751293,0.09925558312655092
242,2,80,20,48,3,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.0,6,120,20220802_104720.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F19836ff7-a116-073f-45d4-9419966a36ef-20220802_104720.jpg?Expires=1662175964367&KeyName=labelbox-assets-key-3&Signature=02Zk5YgIHS34aWnnj9Nux6PueiU,cl71ac0pq873c071w2zc5efhl,142.0,328.0,1668.0,1026.0,0.2642487046632125,0.18610421836228286
243,2,81,20,48,3,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.0,7,160,20220802_104724.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F5974b6eb-9ab5-7fa8-09be-ace3d918a98c-20220802_104724.jpg?Expires=1662175964371&KeyName=labelbox-assets-key-3&Signature=Jl9Lbd5LYOtY00erDdewongQxBI,cl71as22y87wj070rcqe42ocg,96.0,321.0,1702.0,1026.0,0.5025906735751295,0.2034739454094293
244,2,82,20,48,3,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.0,8,200,20220802_104729.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F86800c77-cbcd-4697-2587-68fdcd47e5ee-20220802_104729.jpg?Expires=1662175964382&KeyName=labelbox-assets-key-3&Signature=FU9XY5zBD7y-U6CHf0WLJqB2hlE,cl71bod9r789e071v3wkob2ej,55.0,301.0,1727.0,1041.0,0.7150259067357513,0.25310173697270466
245,2,89,21,50,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,1,0,20220802_105401.jpg,y,"T1 green spec redo Android, redo final",https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fa01644a1-b9b9-7e91-f803-35414348080d-20220802_105401.jpg?Expires=1662175964367&KeyName=labelbox-assets-key-3&Signature=IZbHbmdqjgoeHf38jJwhkbtwzlc,cl71a952h8fo407205is20x8p,299.0,358.0,1486.0,873.0,0.0,0.0
246,2,90,21,50,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,2,20,20220802_105405.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F3640c275-ed28-ffd3-d0e3-a44dc4a4c8d0-20220802_105405.jpg?Expires=1662175964370&KeyName=labelbox-assets-key-3&Signature=J5FCJeCd1YKaGBTvBTtynj-OyTI,cl71apb1e88gb071wh2o5cniz,299.0,344.0,1483.0,885.0,0.0,0.03910614525139666
247,2,91,21,50,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,3,40,20220802_105410.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Ff1f34274-ee36-c951-f09a-04b2db92335a-20220802_105410.jpg?Expires=1662175964371&KeyName=labelbox-assets-key-3&Signature=wTcklpPjvWYBLZMI8dVAxdXxeT0,cl71ar7qs807i071x0hkwhfiw,290.0,311.0,1492.0,903.0,0.030100334448160515,0.13128491620111726
248,2,92,21,50,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,4,60,20220802_105414.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fadea6d25-38e9-7b98-3a4a-76b1c9ccd732-20220802_105414.jpg?Expires=1662175964368&KeyName=labelbox-assets-key-3&Signature=GQueVoXWy7_3J1GVEKtwmzREP9k,cl71ahc7o8qk6073843is2ek8,278.0,288.0,1500.0,914.0,0.07023411371237454,0.1955307262569832
249,2,93,21,50,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,5,80,20220802_105418.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F2ef9102c-44ee-5f48-0986-83d30a68173e-20220802_105418.jpg?Expires=1662175964384&KeyName=labelbox-assets-key-3&Signature=HgK4unuN3e4xzLuBcejL6yQjihQ,cl71bz0yx8kh1072e2x996tzm,263.0,267.0,1514.0,926.0,0.12040133779264217,0.25418994413407825
250,2,94,21,50,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,6,120,20220802_105423.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fe17918c4-1765-49de-6f12-f339665a69e5-20220802_105423.jpg?Expires=1662175964382&KeyName=labelbox-assets-key-3&Signature=QH6RTEwVrsPsy1TVQUParZKvEi4,cl71bp7wc8by3071w9qixhr1n,237.0,241.0,1539.0,940.0,0.20735785953177255,0.3268156424581006
251,2,95,21,50,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,7,160,20220802_105429.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F5617b833-e6e2-8bb9-895e-fd7030e59a21-20220802_105429.jpg?Expires=1662175964369&KeyName=labelbox-assets-key-3&Signature=zLmWcdnBVhUrOYE1xbgfhkVnZeE,cl71ahvqx87pn071wgmyr7ysh,213.0,217.0,1563.0,952.0,0.2876254180602007,0.3938547486033519
252,2,96,21,50,1,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,8,200,20220802_105434.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F442681c2-b2a5-9ab9-c7e7-8560e8a1ea83-20220802_105434.jpg?Expires=1662175964384&KeyName=labelbox-assets-key-3&Signature=ewFBKZutO8pNlT7Asa5U0tlmY-A,cl71bwgl08cb3073obpe951r5,190.0,198.0,1585.0,961.0,0.36454849498327757,0.44692737430167595
